,loss,nse,val_loss,val_nse
41,50.44182590272692,-2352.6382,19.518053779602052,-630.66394
42,26.13821536593967,-1333.8125,2.0144378821055096,-66.71468
43,127.61536749701533,-5811.973,14.109541753133138,-495.688
44,65.87851620992025,-3087.3486,4.145753218332927,-165.17229
45,58.52428485446506,-2356.4011,11.329779815673827,-544.37225
46,45.22966671413845,-2072.8416,16.6955357615153,-641.8202
47,53.54183558146159,-2820.4395,21.464949963887534,-681.0719
48,99.38784844292535,-4887.6777,48.19568489074707,-1858.7795
49,109.13071576830414,-4544.8857,15.433257802327473,-489.75937
50,39.61553253173828,-1904.8677,2.1692467530568442,-76.05975
51,98.55477416992187,-3908.3545,503.0736092122396,-22839.664
52,511.78262554592555,-21696.904,446.46318654378257,-14837.6045
53,853.1273931418525,-44061.805,64.50239135742187,-2527.207
54,699.3098922220865,-28140.223,113.06288462320964,-4902.337
55,327.95602366129555,-16499.473,79.66760864257813,-6926.4194
56,322.9328117540148,-13836.116,209.92071248372395,-7221.171
57,921.0953311496311,-43837.84,333.6448557535807,-11551.408
58,1116.3928644124667,-49158.19,773.8589529164632,-18700.07
59,1657.5986136203342,-86714.55,1020.9834114583333,-38597.805
60,1574.3239427354602,-60138.08,249.9780751546224,-6690.915
61,836.3713385687934,-40515.383,49.240152740478514,-1804.0465
62,256.22164599524604,-13471.419,12.967197049458822,-377.87607
63,122.39162899441189,-6130.6157,58.48748743693034,-2018.7595
64,63.56247666252984,-2832.2947,0.44025134404500327,-18.486137
65,45.30262929280599,-2078.9155,6.560006968180338,-280.36703
66,37.71039793650309,-1515.994,54.366768798828126,-1975.5537
67,33.65261335992979,-1369.33,0.683279484907786,-20.639053
68,14.630934744940864,-1267.8312,0.9136197090148925,-27.824032
69,18.172930350833468,-813.1854,0.7037127033869426,-24.005163
70,10.564898387061225,-520.1758,1.1353835042317708,-44.75117
71,10.214860331217448,-600.319,0.9177480872472127,-27.849268
72,12.64837433354722,-531.0412,2.8684947617848713,-87.58468
73,18.53178017510308,-1023.3696,6.456695855458578,-297.33878
74,18.58687742445204,-832.5411,1.7577675573031109,-66.21829
75,8.21030392964681,-477.42892,2.095939229329427,-121.45536
76,6.146037373012967,-383.78546,0.1763398426771164,-10.114363
77,5.755513742234972,-345.85538,1.6515738995869955,-72.177986
78,6.499738311767578,-503.72174,6.269757855733236,-234.72746
79,12.45459929148356,-734.3111,4.092109127044678,-175.01619
80,14.4237901963128,-602.73175,4.565586512883504,-147.8043
81,14.497598775227864,-568.0698,1.4073911285400391,-49.212845
82,9.404755525158512,-427.48535,1.5141256507237753,-48.505302
83,5.420882021586101,-234806.27,2.167115151087443,-80.50453
84,6.093029854032729,-247.41966,2.694272894859314,-81.12054
85,6.604582142300076,-318.78854,1.3325961367289225,-60.506947
86,3.8960133414798315,-186.31119,0.5756754040718078,-17.578968
87,4.986452219221327,-245.07603,1.7731637875239055,-70.28183
88,4.981025640699599,-551.1603,3.336332330703735,-128.30511
89,3.2622905613647566,-158.96773,0.19930174708366394,-6.909097
90,2.3104615792466534,-118.129944,0.31524679094552993,-8.356668
91,2.292499678929647,-109.4056,0.17776047070821127,-5.5610647
92,2.472346102396647,-134.5388,1.0524343824386597,-37.023705
93,2.8225280422634547,-162.24103,4.826294905344645,-165.02391
94,3.23033235973782,-160.03854,0.5909044416745504,-21.782505
95,2.3971175065636636,-131.7986,2.2788727060953775,-93.00267
96,2.608697282638815,-97.14095,0.36208237290382383,-13.829913
97,1.5652510250939262,-77.02099,0.10674293746550878,-3.7032552
98,2.1388391314612494,-93.15072,1.1939077631632486,-38.56506
99,3.517995277510749,-184.88998,2.3161630405982336,-79.821465
100,2.5786402485105726,-174.56805,0.18579323053359986,-6.391694
101,12.000648307800294,-2770.1606,8.06439426422119,-391.5397
102,15.3012939453125,-1641.3877,2.764940849939982,-86.94527
103,34.23361306243473,-1395.9644,31.6499853515625,-1238.0513
104,25.93660404311286,-1113.0588,4.801213436126709,-154.14384
105,12.8929932946629,-596.7076,1.9267630767822266,-67.36922
106,17.533578412797716,-733.33295,5.495064910252889,-189.59561
107,17.67588155998124,-749.88043,2.246931327184041,-79.25209
108,5.365189053747389,-245.25954,2.035846813519796,-69.4034
109,4.911709417766995,-233.75443,0.4910218322277069,-17.101841
110,2.0614364761776396,-98.50493,0.7804273041089376,-28.289368
111,3.5475195911195545,-180.20543,0.064911600202322,-1.0938329
112,10.807022717926237,-421.85706,0.8750196194648743,-36.36558
113,2.6918178677558897,-119.41457,1.3143809779485067,-44.508694
114,2.4142638291252982,-110.67352,2.2920956134796144,-86.324936
115,4.054681853188408,-172.19513,0.4748393588264783,-17.59381
116,1.3404040177663168,-51.570786,0.595148783326149,-17.231613
117,1.2556449660989972,-47.383427,0.25756164332230885,-8.270821
118,1.3948516654968262,-108.70043,0.6025389532248179,-21.470737
119,1.1504137703445223,-56.670815,3.230066073735555,-124.593155
120,1.4422346825069852,-81.791145,0.4740637202064196,-23.155943
121,1.1079392449061076,-45.573997,1.8152838706970216,-65.071335
122,1.208001701566908,-64.403046,0.8760776416460673,-41.89161
123,1.3510516370667351,-61.068405,0.46344199498494465,-13.690656
124,1.108165709839927,-46.257412,0.5009248733520508,-16.3143
125,4.004951828651958,-195.15909,1.6038131554921469,-98.53029
126,7.189115158716837,-307.5968,0.8457570936282476,-27.598736
127,6.047227923075358,-308.25488,10.783468882242838,-361.7908
128,7.164248260392083,-360.99896,1.4200567078590394,-50.240746
129,3.141120966805352,-173.4481,0.47104352633158364,-15.109952
130,3.165798021952311,-163.09816,7.40171516418457,-192.6909
131,4.293173366122776,-215.50937,0.09012397954861323,-1.9301598
132,18.48223274230957,-950.1712,33.04920481363932,-1515.1313
133,68.56215121799045,-3815.5723,39.88357897440592,-1548.3792
134,407.21241177029077,-17490.688,392.58931396484377,-16360.755
135,44359.30292534722,-4192684.2,44051.74900390625,-1338680.8
136,29857.573562282985,-1042635.44,314.7592141501109,-11407.686
137,5844.78575249566,-272381.8,310.21190592447914,-10395.135
138,2299.1208420138887,-112810.17,294.67265747070314,-10697.38
139,1068.0447558169894,-45671.906,2.273302437464396,-95.34738
140,140.66193084975083,-6407.102,5.3391979090372725,-188.71169
141,56.95477810329861,-2374.8916,1.7732321914037068,-51.62135
142,26.671201265123155,-1696.7317,11.901977368195851,-439.927
143,46.61599502457513,-2375.5317,2.842080955505371,-124.40322
144,15.216296184327867,-730.7652,0.36573048373063405,-9.140771
145,11.10980507744683,-484.89688,2.0633330059051516,-73.54985
146,10.63957190407647,-518.3902,0.551445927619934,-16.805264
147,6.701415105925666,-306.80038,0.17218410154183705,-3.401631
148,5.163130553563436,-223.43512,0.9680619796117147,-43.380672
149,3.617208285331726,-145.0504,0.1567997705936432,-3.6780486
150,3.2913179270426434,-172.92249,0.4348778323332469,-14.516016
151,3.7978368684980603,-160.08737,0.2861116083463033,-10.514708
152,2.998101907968521,-125.790146,3.8239332326253255,-191.75931
153,3.63435064819124,-153.09023,0.41067185858885447,-13.645711
154,2.224864834944407,-92.197945,1.0833494838078817,-48.260323
155,2.051577707330386,-100.42355,0.6193749650319418,-28.7146
156,2.6797807598114014,-142.17992,0.7963338239987692,-25.885986
157,2.1810241995917425,-188.66777,1.0602692278226216,-41.937927
158,2.1249437120225694,-92.0653,0.6142765482266744,-22.21466
159,1.2995871162414552,-66.92342,0.5378289671738943,-15.238577
160,1.3571229071087307,-63.280224,0.1632777640223503,-3.8148105
161,1.0159801709651948,-40.385853,0.12513868629932404,-2.2873216
162,0.8210441444979774,-35.941296,0.18489106198151906,-3.7737422
163,1.063030456966824,-46.515476,0.20887397825717927,-6.0026584
164,0.8674017143249512,-41.641327,0.21985293904940287,-5.81837
165,0.779926356209649,-34.68658,0.2054892381032308,-4.8424926
166,0.7133726183242268,-27.447353,0.13011475096146266,-2.128862
167,0.736820709043079,-27.638128,0.11611422717571258,-1.7141262
168,0.6433227809270223,-34.82969,0.19493179420630138,-5.527183
169,0.6331536623504427,-32.315502,0.5833670012156169,-18.340433
170,0.6671765025456746,-119.2707,0.29631119926770527,-10.871058
171,1.0750692233774397,-42.7923,2.0468058808644614,-78.756065
172,1.0820981238947975,-42.551186,0.2537854293982188,-6.5013328
173,0.5529637177785237,-29.89917,0.10431544969479244,-1.3218449
174,0.43232190026177303,-19.302464,0.14293310274680457,-3.465136
175,0.41770646568801667,-17.015566,0.11238504188756147,-1.8457177
176,0.6809314480423927,-27.111586,0.37853619426488877,-12.506607
177,0.43220299588309397,-18.322157,0.15758799215157826,-3.8481345
178,0.5871542829937405,-27.299463,0.1317294518649578,-2.420339
179,0.5167173720730676,-20.764072,0.12346284786860148,-2.138549
180,0.40315753473175897,-16.499977,0.14572312305370966,-3.5663772
181,0.3206094098753399,-12.329905,0.15486431399981182,-3.3614967
182,0.4391625181833903,-57.811447,0.5526347017288208,-18.97938
183,1.1339093799061246,-43.680576,0.16630730723341305,-3.986875
184,0.3737395713561111,-16.238981,0.30114371379216515,-7.0121756
185,0.3596736404630873,-24.082447,0.0959476230541865,-1.5383359
186,0.39978569746017456,-19.590929,0.09030661548177402,-1.2624128
187,0.27721355688240795,-11.573912,0.1787037020921707,-4.4086523
188,0.3576636385586527,-15.937292,0.4621357321739197,-13.729019
189,0.27022780670060054,-12.19953,0.11127307176589966,-1.9212068
190,0.22919324027167426,-7.9976583,0.19533681869506836,-5.0315847
191,0.2930469649367862,-12.70422,0.13772994538148245,-3.2068756
192,0.25483406437767875,-14.236107,0.09064798295497895,-1.1647097
193,0.21573353522353703,-7.886551,0.15544980083902676,-3.679713
194,0.1901515973938836,-7.6036344,0.22874422907829284,-7.41687
195,0.1772271105978224,-342.11316,0.12791443715492884,-3.0124094
196,0.2899932053354051,-12.626448,0.5782930521170299,-14.808708
197,0.29001210345162287,-11.654015,0.06580705332259337,-0.45818514
198,0.192034154203203,-7.2657366,0.14761590560277302,-3.1301076
199,0.175168424182468,-5.952269,0.08473633895317713,-1.2039475
200,0.16367087377442255,-6.721763,0.13617368847131728,-3.2580953
201,0.24317770971192254,-13.206861,0.1391499036550522,-3.669606
202,0.2506692932711707,-9.397963,0.09385065759221713,-2.5570874
203,0.1931468340423372,-6.176373,0.08126708760857582,-0.92610186
204,0.16290840996636285,-5.6606483,0.08668050880233447,-1.2417626
205,0.18003531760639616,-8.151416,0.10442777241269748,-2.0163434
206,0.18420379312398533,-6.894713,0.07848091917733352,-0.8357728
207,0.14515691601567798,-5.1653786,0.05791008581717809,-0.18794794
208,0.14500874860419166,-5.401443,0.22024521946907044,-8.154169
209,0.18733553141355513,-7.8754067,0.11545216172933578,-2.7663598
210,0.19711594263712565,-9.372223,0.19069683889547984,-5.6758633
211,0.2093464144733217,-8.856337,0.08520520915587743,-1.417291
212,0.13972480376561483,-4.4557147,0.08371093193689982,-0.89514554
213,0.13472041262520684,-14.282643,0.06937086177368959,-0.6339493
214,0.3373203698794047,-13.664921,1.8740286095937093,-66.463875
215,2.3252201363775464,-102.601814,50.30864400227865,-2114.12
216,9.216198134356075,-317.7386,4.137686907450358,-131.16121
217,1.5402093142271043,-56.33683,0.15103497823079426,-6.826516
218,0.35356115182240805,-30.716406,0.1357193684577942,-6.5390635
219,0.4574201898318198,-18.402037,0.6280311504999797,-20.729868
220,0.3738375538256433,-20.2948,0.10041976521412531,-1.3566421
221,0.3141418729888068,-11.3812685,0.12751994679371517,-2.5934522
222,0.3257426191493869,-13.14303,0.19793519089619319,-6.3738437
223,0.1785678967171245,-6.758858,0.06718263313174248,-0.5890322
224,0.1783538625968827,-41.254883,0.13410134494304657,-3.7626998
225,0.3003847033944395,-11.715086,0.17601809034744897,-4.1894717
226,0.17301257461309433,-5.9653215,0.36739028970400495,-11.009424
227,0.40422506898641586,-17.310528,1.8985216569900514,-89.0567
228,1.3658986667792001,-63.15111,0.18251157919565836,-6.3227077
229,0.5765693924162123,-26.282404,0.15291408061981202,-5.346514
230,0.27904953082402545,-11.003762,0.1350176986058553,-3.5079243
231,0.48422568692101375,-23.488575,0.19566827178001403,-4.617682
232,2.4558526175551942,-92.13437,2.715045588811239,-109.751976
233,6.114138194140461,-292.13495,7.89880132039388,-300.12646
234,10.11209139082167,-472.97595,6.607474212646484,-207.85136
235,10.018858252101474,-474.53223,3.0543470764160157,-96.16415
236,6.364591283334626,-247.57654,0.6473686790466309,-26.708694
237,8.901623142030504,-342.22745,1.2508142424126467,-49.202934
238,8.030503045188055,-415.19794,0.6944899467627207,-34.58825
239,2.7545897817611693,-116.46476,6.2958757654825845,-234.6442
240,11.570612796545028,-516.3448,18.05638058980306,-551.7703
241,26.8688872273763,-2072.0693,0.3744795497258504,-12.03731
242,66.65950032552084,-2816.828,74.64360127766928,-3165.0513
243,41.93913506825765,-2235.4507,9.860654420455297,-372.16763
244,9.087878290812174,-416.42575,0.6433588679631551,-24.399168
245,5.615121353202396,-227.97905,5.141453439394633,-171.47673
246,8.148663340136409,-398.122,1.211339787642161,-37.567924
247,4.365732564793693,-160.1516,0.4216196727752686,-17.788729
248,1.723679050107797,-91.49668,0.14336769342422484,-3.9982982
249,0.674229021569093,-35.35338,0.08431637192765871,-1.1239899
250,0.2618808255924119,-10.628258,0.1195816965897878,-2.8848882
251,0.17008163326316408,-6.3538823,0.05113526538014412,-0.017735207
252,0.1286668531099955,-6.0832634,1.7512157185872397,-66.59206
253,2.659713773197598,-124.36213,1.9931371853748958,-51.250343
254,0.7364044956366221,-28.28903,0.2936002183953921,-8.48546
255,0.655349141491784,-27.955694,0.1241203332444032,-3.2874324
256,0.2739780427349938,-10.843864,0.05594049294789632,-0.26871687
257,0.33462032583024764,-18.301783,0.11624752700328828,-2.5297112
258,0.2664554770787557,-11.195026,0.13003366688887277,-2.8363814
259,0.13492092198795744,-3.990323,0.07835449859499931,-1.1403099
260,0.18204079839400947,-6.250322,0.053934846197565396,-0.1910111
261,0.14097158902221255,-5.0350966,0.043574283607304094,0.1695812
262,0.08727053655518426,-2.5320656,0.04896146814028422,-0.14716682
263,0.09681705040236314,-4.114907,0.0492250915368398,-0.055153094
264,0.20866892682181465,-11.865935,0.06596505696574848,-1.0067389
265,0.8112976699405247,-28.418663,2.309429966608683,-104.05985
266,1.4426380183961656,-61.382328,0.8803356448809306,-29.97959
267,1.6168206977844237,-120.49135,0.773242505788803,-22.377718
268,3.57414341184828,-142.60612,3.421663726170858,-147.1634
269,32.93119260152181,-1937.893,11.632094287872315,-450.20624
270,106.88430147647858,-4809.5405,4.139866949717204,-144.12834
271,23.524973174068663,-1186.1091,6.955677579243978,-250.0804
272,10.01135537751019,-389.47888,2.769087953964869,-95.371735
273,9.162766349514326,-409.7387,0.3253866171836853,-9.868973
274,4.309966449803777,-188.01306,1.1474158707757791,-32.21046
275,1.270179620931546,-55.93833,0.0748341654241085,-0.88543797
276,0.3890592895841433,-15.661607,0.540266631046931,-23.848736
277,0.9688188044230143,-39.816963,0.40091390669345855,-15.717066
278,0.7590404989984301,-30.106728,0.20049109935760498,-7.5105453
279,0.3943741980360614,-18.911839,0.15602652649084728,-3.962674
280,0.10940809983346197,-4.1172557,0.04653309022386869,0.068480164
281,0.07212867571247948,-1.9102415,0.05744764968752861,-0.5101768
282,0.12185827645990584,-4.9306703,0.04340678927799066,0.13894245
283,0.10838412011663119,-3.6012697,0.04537281682093938,-0.157084
284,0.08682934398452441,-2.2880852,0.16917176286379496,-4.0261145
285,0.31286353622873625,-11.023321,0.14072895725568135,-2.9601786
286,1.2566321529944737,-58.99311,0.054123829603195193,-0.4387563
287,1.8632759414778814,-85.580154,0.25600582400957744,-10.800696
288,3.361410088406669,-161.79738,0.46312690337498985,-17.388332
289,1.44933764676253,-71.112335,1.4101493295033773,-55.991932
290,2.0217023874653712,-82.586555,2.0560278638203937,-69.01534
291,1.9727701905038622,-79.67041,0.35113514537612595,-10.764378
292,3.1492304137680267,-140.8165,0.30114957531293235,-9.391391
293,1.8237680502070321,-67.04091,0.8548407570521037,-29.741648
294,0.6045948663022783,-30.784191,1.0151101819674173,-45.59055
295,1.8931690788269042,-86.148735,0.08812982698281606,-1.7513088
296,1.689021756913927,-82.30634,0.762963236172994,-42.435253
297,1.6537022683189975,-81.179634,0.17110299587249755,-5.951379
298,0.4912245124909613,-20.81378,0.23702808814744156,-7.130103
299,0.42402944551573857,-17.280668,0.09195584873358409,-1.3238966
300,0.822073695394728,-34.532494,0.9465511194864908,-60.35486
301,59.222471454408435,-3625.5276,274.7304856363932,-15321.56
302,368.05761857350666,-15467.507,1430.8494334697723,-50406.21
303,922.0962658013237,-32718.33,3463.7173093859356,-114406.56
304,11768.98294813368,-330500.62,270.00295288085937,-16827.416
305,1147.41482293023,-70829.92,37.592180786132815,-1468.419
306,131.3525441169739,-5470.082,6.942494983673096,-239.44502
307,22.3041377597385,-854.55133,0.4103003820776939,-11.383235
308,4.646828894615173,-238.08133,0.1092850986123085,-1.8870342
309,2.003586931758457,-88.12434,0.7843675283590953,-29.25914
310,1.2067943827311198,-57.061398,0.17687429269154867,-4.1647825
311,0.8485670834117466,-43.43651,0.24050801078478495,-7.6457467
312,0.5419687187671661,-22.786028,0.1389199991027514,-2.613346
313,0.34533406128486,-12.761321,0.11288013925155004,-2.0951302
314,0.23786109768682057,-9.278652,0.14151931454737982,-3.0360594
315,0.16016875088214874,-5.9439754,0.09215260716776053,-1.3625956
316,0.1377279340227445,-5.314225,0.09336382587750752,-1.1000661
317,0.11973181270890766,-3.4926753,0.09819472670555114,-1.3479285
318,0.10674550672372182,-3.0254807,0.09263488620519639,-1.084631
319,0.09475097623136308,-2.5189123,0.0948560977478822,-1.4331244
320,0.08007185927695698,-1.6965282,0.0918230145672957,-1.293195
321,0.0785312392645412,-1.6706111,0.08982610116402308,-1.1775215
322,0.07629711445834901,-1.5787328,0.09224067072073619,-1.1343702
323,0.07153416600492266,-1.4804738,0.09003814881046614,-1.038454
324,0.07129119041893217,-1.3661462,0.08995676289002101,-1.0895241
325,0.06850925342904197,-1.49684,0.09037028968334199,-1.0918219
326,0.07016761536399524,-1.2954757,0.08847199646135172,-1.1032832
327,0.06722339755958981,-1.1782749,0.08797233939170837,-1.0037587
328,0.06622283948792351,-1.2492878,0.08790463661154112,-1.0301108
329,0.06571319643821981,-3.6767983,0.08715304652849833,-1.0477502
330,0.06521141582065158,-1.225267,0.08655361811319986,-0.9584635
331,0.06554404536883036,-1.2411271,0.08616074336071809,-0.98319274
332,0.06446977820661333,-1.1529477,0.08523848493893942,-0.9992013
333,0.06314280933803983,-1.099267,0.08451501717170079,-0.916224
334,0.0622930810186598,-1.0399439,0.09164713487029076,-1.2226804
335,0.06463402950101428,-1.1384804,0.0836948437988758,-0.87859136
336,0.061819787207576964,-1.0690205,0.08323636973897616,-0.8741344
337,0.06184856858518389,-1.1487238,0.08136849085489908,-0.78021085
338,0.060256147889627354,-1.0265825,0.08047637155900399,-0.88002604
339,0.05923418274356259,-1.1496286,0.0796447558204333,-0.726771
340,0.06105487651295132,-1.1312324,0.07837242409586906,-0.7052658
341,0.05802184753947788,-0.899803,0.07835500409205755,-0.71723497
342,0.05678759541776445,-0.8163387,0.07873084048430125,-0.75740635
343,0.05770121515625053,-0.90895844,0.07653298313419024,-0.70092124
344,0.05577294174167845,-0.7622653,0.07693558553854625,-0.7363051
345,0.0568751777915491,-1.0956259,0.07409255045155684,-0.59211767
346,0.05401461252735721,-0.70648557,0.07254299136499563,-0.54425573
347,0.05512756319095691,-0.7509001,0.07205049902200698,-0.5543888
348,0.053299263641238215,-0.67732495,0.07151822189490001,-0.5944669
349,0.05244870664655334,-0.6203167,0.07016121173898379,-0.54022783
350,0.05274407274193234,-1.711797,0.0728175837546587,-0.5586347
351,0.05435656699869368,-0.7700614,0.06924826184908549,-0.52917874
352,0.050944356520970666,-0.57885194,0.0683312485118707,-0.4275549
353,0.05026545496036609,-0.56311995,0.06664273065825303,-0.4081203
354,0.049013076374928154,-0.5272731,0.06637235226730506,-0.3526407
355,0.04962746885087755,-0.5751766,0.06745305021603902,-0.4857339
356,0.04792037325600783,-0.64558357,0.06692026942968368,-0.43931732
357,0.04767055731680658,-0.48369664,0.0646627569074432,-0.330055
358,0.04915649807287587,-9.555166,0.07245015000303587,-0.6651944
359,0.055396475692590076,-0.77194095,0.06307988852262497,-0.2757047
360,0.046261325379212695,-0.45082948,0.06494092851877213,-0.38478026
361,0.04640568764673339,-0.4798092,0.06756736914316813,-0.6303247
362,0.05013023298647669,-0.56658244,0.06088123482962449,-0.22968817
363,0.045771228224039076,-0.48895606,0.05973864383995533,-0.20097537
364,0.04661867217885123,-0.53584975,0.05967969764024019,-0.1664218
365,0.044664968330827025,-0.34106156,0.06485928940276305,-0.43444332
366,0.05052060943510797,-0.73268676,0.06028925048808257,-0.21817407
367,0.045670470529132416,-0.4266046,0.060175608396530154,-0.2744975
368,0.04435330233640141,-0.4402584,0.06755062878131866,-0.5642593
369,0.052725360459751555,-0.7830794,0.059813037688533466,-0.21237648
370,0.04548244704802831,-0.46040624,0.05992087736725807,-0.28621605
371,0.048434586922327674,-0.5513307,0.05753027160962423,-0.14552687
372,0.04215707326928775,-0.40236637,0.055196110804875693,-0.06422072
373,0.042952008218401005,-0.2377395,0.055269569307565686,-0.073336534
374,0.039923773772186706,-0.27567843,0.054227144370476404,-0.050779782
375,0.04235054318275717,-0.3761375,0.054751345912615455,-0.060648154
376,0.04043048361937205,-0.40969625,0.05453448548913002,-0.08441698
377,0.04196873689070344,-0.4337919,0.053077425857385,-0.035311542
378,0.03849104788568285,-0.2289136,0.05481824735800425,-0.17023647
379,0.039581434486640824,-0.2172262,0.053507952795674406,-0.13859351
380,0.04137881194965707,-0.33477268,0.05653391197323799,-0.21242824
381,0.03940700391100513,-0.29886553,0.050456275393565495,0.026111156
382,0.0410011283804973,-3.9921968,0.057417932723959286,-0.27548963
383,0.04994522459805012,-0.59837866,0.05573577307164669,-0.25460866
384,0.04130513430883487,-0.31324914,0.06542517458399137,-0.57689995
385,0.04258001202924384,-0.40676644,0.050905033300320306,-0.056321967
386,0.03965905653105842,-0.2844483,0.04827355450640122,0.067220666
387,0.03816676423781448,-0.5362848,0.04996031438310941,0.020832092
388,0.03768907232417001,-0.29848754,0.04843345900376638,0.07122995
389,0.04207858059141371,-0.7911448,0.05055512537558873,-0.038241565
390,0.052285877996020844,-0.8822637,0.049615613122781115,0.01561222
391,0.04028914115495152,-0.30890745,0.04794535716374715,0.051886506
392,0.039501794586992926,-0.44610873,0.0462935173821946,0.022636551
393,0.04367503638068835,-0.46758723,0.047389868994553885,0.08227642
394,0.03714151343951622,-0.2564447,0.047326507990558944,0.030499345
395,0.03569028357250823,-0.19458722,0.04498227459688981,0.02909419
396,0.03837734979473882,-0.15088348,0.04488902807235718,0.15025488
397,0.03927116847700543,-0.29299095,0.04334644337495168,0.09254559
398,0.03992587106923262,-0.24897875,0.0439647756703198,0.14903298
399,0.04173640150990751,-0.33014673,0.0699627374112606,-0.8971535
400,0.053987339072757295,-0.92899364,0.05519556735952695,-0.13796699
401,0.04111415551768409,-0.4175968,0.042242443586389226,0.19419356
402,0.0497413014786111,-0.9146165,0.05089556155105432,-0.52569944
403,0.04543405105670293,-0.63529533,0.041946330070495606,0.11968593
404,0.04104208807150523,-0.45621827,0.04213092222809792,0.16021469
405,0.046357533203230966,-0.76101834,0.05614435002207756,-0.54006916
406,0.03816762478608224,-0.17694546,0.044302420566479365,0.05500744
407,0.03947744389788972,-0.28879926,0.04314093199868997,0.085713424
408,0.03838498264551163,-0.35066658,0.03946933289368947,0.09317197
409,0.034071950448883906,-0.27996662,0.03870931686212619,0.22783141
410,0.036464460757043626,-0.3085353,0.051961696545283,-2.9193356
411,0.037190014819304146,-0.3278024,0.04766118089358012,-0.35259444
412,0.036629055015898,-0.37594587,0.039043912111471096,0.25626075
413,0.03995991443594297,-0.3095593,0.045697689602772394,0.0298553
414,0.03743450595272912,-0.37020797,0.05460782746473948,-0.32732987
415,0.050869870086510977,-0.8187551,0.0925244685014089,-1.5911789
416,0.049125975453191334,-1.2405624,0.043518761619925496,-0.06079147
417,0.05255089991622501,-0.92908686,0.046368522296349204,-0.25858194
418,0.054453013555871115,-0.9051451,0.08877308378616969,-2.6704028
419,0.06852155890729693,-1.6118593,0.045648926744858424,-0.21967454
420,0.038421212252643375,-0.5162424,0.04929815679788589,-0.3258999
421,0.040511622871789665,-0.5012472,0.04034206323325634,-0.037739445
422,0.03869906395466791,-0.36016825,0.03614832597474257,-0.065176345
423,0.03806189368168513,-0.48448247,0.07095746462543806,-1.2092828
424,0.04939800923069318,-1.0883602,0.07471114168564479,-1.1858709
425,0.08184537063042323,-2.2542613,0.10063347389300664,-1.8991957
426,0.1809051118294398,-6.96968,0.1284971089164416,-2.4766514
427,0.22446628153324127,-8.464943,0.08285374144713084,-1.8665497
428,0.08963956010010507,-2.3666952,0.03256086327135563,0.2487092
429,0.045274764282835854,-0.90251356,0.039332322205106414,0.19562212
430,0.03987862451208962,-0.6965378,0.032945311293005944,0.30545753
431,0.062103065417872534,-1.307237,0.08603451271851857,-2.2728262
432,0.04476571391026179,-0.83182096,0.06513590003053348,-1.0436697
433,0.05290644263900403,-1.0720998,0.03729374751448631,0.08157941
